id,name,acronym,allen_ccf_id,allen_ccf_id_path,color_hex_triplet
1718,Anterior olfactory nucleus (left),AON,-159,-997/-8/-567/-688/-695/-698/-159/,54BF94
1719,Anterior olfactory nucleus dorsal part (left),AONd,-167,-997/-8/-567/-688/-695/-698/-159/-167/,54BF94
1720,Anterior olfactory nucleus external part (left),AONe,-175,-997/-8/-567/-688/-695/-698/-159/-175/,54BF94
1721,Anterior olfactory nucleus lateral part (left),AONl,-183,-997/-8/-567/-688/-695/-698/-159/-183/,54BF94
1722,Anterior olfactory nucleus medial part (left),AONm,-191,-997/-8/-567/-688/-695/-698/-159/-191/,54BF94
1723,Anterior olfactory nucleus posteroventral part (left),AONpv,-199,-997/-8/-567/-688/-695/-698/-159/-199/,54BF94
1724,Anterior olfactory nucleus layer 1 (left),AON1,-160,-997/-8/-567/-688/-695/-698/-159/-160/,54BF94
1725,Anterior olfactory nucleus layer 2 (left),AON2,-168,-997/-8/-567/-688/-695/-698/-159/-168/,54BF94
1726,Taenia tecta (left),TT,-589,-997/-8/-567/-688/-695/-698/-589/,62D09F
1727,Taenia tecta dorsal part (left),TTd,-597,-997/-8/-567/-688/-695/-698/-589/-597/,62D09F
1728,Taenia tecta dorsal part layers 1-4 (left),TTd1-4,-297,-997/-8/-567/-688/-695/-698/-589/-597/-297/,62D09F
1729,Taenia tecta dorsal part layer 1 (left),TTd1,-1034,-997/-8/-567/-688/-695/-698/-589/-597/-1034/,62D09F
1730,Taenia tecta dorsal part layer 2 (left),TTd2,-1042,-997/-8/-567/-688/-695/-698/-589/-597/-1042/,62D09F
1731,Taenia tecta dorsal part layer 3 (left),TTd3,-1050,-997/-8/-567/-688/-695/-698/-589/-597/-1050/,62D09F
1732,Taenia tecta dorsal part layer 4 (left),TTd4,-1059,-997/-8/-567/-688/-695/-698/-589/-597/-1059/,62D09F
1733,Taenia tecta ventral part (left),TTv,-605,-997/-8/-567/-688/-695/-698/-589/-605/,62D09F
1734,Taenia tecta ventral part layers 1-3 (left),TTv1-3,-306,-997/-8/-567/-688/-695/-698/-589/-605/-306/,62D09F
1735,Taenia tecta ventral part layer 1 (left),TTv1,-1067,-997/-8/-567/-688/-695/-698/-589/-605/-1067/,62D09F
1736,Taenia tecta ventral part layer 2 (left),TTv2,-1075,-997/-8/-567/-688/-695/-698/-589/-605/-1075/,62D09F
1737,Taenia tecta ventral part layer 3 (left),TTv3,-1082,-997/-8/-567/-688/-695/-698/-589/-605/-1082/,62D09F
1738,Dorsal peduncular area (left),DP,-814,-997/-8/-567/-688/-695/-698/-814/,A4DAA4
1739,Dorsal peduncular area layer 1 (left),DP1,-496,-997/-8/-567/-688/-695/-698/-814/-496/,A4DAA4
1740,Dorsal peduncular area layer 2 (left),DP2,-535,-997/-8/-567/-688/-695/-698/-814/-535/,A4DAA4
1741,Dorsal peduncular area layer 2/3 (left),DP2/3,-360,-997/-8/-567/-688/-695/-698/-814/-360/,A4DAA4
1742,Dorsal peduncular area layer 5 (left),DP5,-646,-997/-8/-567/-688/-695/-698/-814/-646/,A4DAA4
1743,Dorsal peduncular area layer 6a (left),DP6a,-267,-997/-8/-567/-688/-695/-698/-814/-267/,A4DAA4
1744,Piriform area (left),PIR,-961,-997/-8/-567/-688/-695/-698/-961/,6ACBBA
1745,Piriform area layers 1-3 (left),PIR1-3,-152,-997/-8/-567/-688/-695/-698/-961/-152/,6ACBBA
1746,Piriform area molecular layer (left),PIR1,-276,-997/-8/-567/-688/-695/-698/-961/-276/,6ACBBA
1747,Piriform area pyramidal layer (left),PIR2,-284,-997/-8/-567/-688/-695/-698/-961/-284/,6ACBBA
1748,Piriform area polymorph layer (left),PIR3,-291,-997/-8/-567/-688/-695/-698/-961/-291/,6ACBBA
1749,Nucleus of the lateral olfactory tract (left),NLOT,-619,-997/-8/-567/-688/-695/-698/-619/,95E4C8
1750,Nucleus of the lateral olfactory tract layers 1-3 (left),NLOT1-3,-392,-997/-8/-567/-688/-695/-698/-619/-392/,95E4C8
1751,Nucleus of the lateral olfactory tract molecular layer (left),NLOT1,-260,-997/-8/-567/-688/-695/-698/-619/-260/,95E4C8
1752,Nucleus of the lateral olfactory tract pyramidal layer (left),NLOT2,-268,-997/-8/-567/-688/-695/-698/-619/-268/,95E4C8
1753,Nucleus of the lateral olfactory tract layer 3 (left),NLOT3,-1139,-997/-8/-567/-688/-695/-698/-619/-1139/,95E4C8
1754,Cortical amygdalar area (left),COA,-631,-997/-8/-567/-688/-695/-698/-631/,61E7B7
1755,Cortical amygdalar area anterior part (left),COAa,-639,-997/-8/-567/-688/-695/-698/-631/-639/,61E7B7
1756,Cortical amygdalar area anterior part layer 1 (left),COAa1,-192,-997/-8/-567/-688/-695/-698/-631/-639/-192/,61E7B7
1757,Cortical amygdalar area anterior part layer 2 (left),COAa2,-200,-997/-8/-567/-688/-695/-698/-631/-639/-200/,61E7B7
1758,Cortical amygdalar area anterior part layer 3 (left),COAa3,-208,-997/-8/-567/-688/-695/-698/-631/-639/-208/,61E7B7
1759,Cortical amygdalar area posterior part (left),COAp,-647,-997/-8/-567/-688/-695/-698/-631/-647/,61E7B7
1760,Cortical amygdalar area posterior part lateral zone (left),COApl,-655,-997/-8/-567/-688/-695/-698/-631/-647/-655/,61E7B7
1761,Cortical amygdalar area posterior part lateral zone layers 1-2 (left),COApl1-2,-584,-997/-8/-567/-688/-695/-698/-631/-647/-655/-584/,61E7B7
1762,Cortical amygdalar area posterior part lateral zone layers 1-3 (left),COApl1-3,-376,-997/-8/-567/-688/-695/-698/-631/-647/-655/-376/,61E7B7
1763,Cortical amygdalar area posterior part lateral zone layer 1 (left),COApl1,-216,-997/-8/-567/-688/-695/-698/-631/-647/-655/-216/,61E7B7
1764,Cortical amygdalar area posterior part lateral zone layer 2 (left),COApl2,-224,-997/-8/-567/-688/-695/-698/-631/-647/-655/-224/,61E7B7
1765,Cortical amygdalar area posterior part lateral zone layer 3 (left),COApl3,-232,-997/-8/-567/-688/-695/-698/-631/-647/-655/-232/,61E7B7
1766,Cortical amygdalar area posterior part medial zone (left),COApm,-663,-997/-8/-567/-688/-695/-698/-631/-647/-663/,61E7B7
1767,Cortical amygdalar area posterior part medial zone layers 1-2 (left),COApm1-2,-592,-997/-8/-567/-688/-695/-698/-631/-647/-663/-592/,61E7B7
1768,Cortical amygdalar area posterior part medial zone layers 1-3 (left),COApm1-3,-383,-997/-8/-567/-688/-695/-698/-631/-647/-663/-383/,61E7B7
1769,Cortical amygdalar area posterior part medial zone layer 1 (left),COApm1,-240,-997/-8/-567/-688/-695/-698/-631/-647/-663/-240/,61E7B7
1770,Cortical amygdalar area posterior part medial zone layer 2 (left),COApm2,-248,-997/-8/-567/-688/-695/-698/-631/-647/-663/-248/,61E7B7
1771,Cortical amygdalar area posterior part medial zone layer 3 (left),COApm3,-256,-997/-8/-567/-688/-695/-698/-631/-647/-663/-256/,61E7B7
1772,Piriform-amygdalar area (left),PAA,-788,-997/-8/-567/-688/-695/-698/-788/,59DAAB
1773,Piriform-amygdalar area layers 1-3 (left),PAA1-3,-400,-997/-8/-567/-688/-695/-698/-788/-400/,59DAAB
1774,Piriform-amygdalar area molecular layer (left),PAA1,-408,-997/-8/-567/-688/-695/-698/-788/-408/,59DAAB
1775,Piriform-amygdalar area pyramidal layer (left),PAA2,-416,-997/-8/-567/-688/-695/-698/-788/-416/,59DAAB
1776,Piriform-amygdalar area polymorph layer (left),PAA3,-424,-997/-8/-567/-688/-695/-698/-788/-424/,59DAAB
1777,Postpiriform transition area (left),TR,-566,-997/-8/-567/-688/-695/-698/-566/,A8ECD3
1778,Postpiriform transition area layers 1-3 (left),TR1-3,-517,-997/-8/-567/-688/-695/-698/-566/-517/,A8ECD3
1779,Postpiriform transition area layers 1 (left),TR1,-1140,-997/-8/-567/-688/-695/-698/-566/-1140/,A8ECD3
1780,Postpiriform transition area layers 2 (left),TR2,-1141,-997/-8/-567/-688/-695/-698/-566/-1141/,A8ECD3
1781,Postpiriform transition area layers 3 (left),TR3,-1142,-997/-8/-567/-688/-695/-698/-566/-1142/,A8ECD3
1782,Hippocampal formation (left),HPF,-1089,-997/-8/-567/-688/-695/-1089/,7ED04B
1783,Hippocampal region (left),HIP,-1080,-997/-8/-567/-688/-695/-1089/-1080/,7ED04B
1784,Ammon's horn (left),CA,-375,-997/-8/-567/-688/-695/-1089/-1080/-375/,7ED04B
1785,Field CA1 (left),CA1,-382,-997/-8/-567/-688/-695/-1089/-1080/-375/-382/,7ED04B
1786,Field CA1 stratum lacunosum-moleculare (left),CA1slm,-391,-997/-8/-567/-688/-695/-1089/-1080/-375/-382/-391/,7ED04B
1787,Field CA1 stratum oriens (left),CA1so,-399,-997/-8/-567/-688/-695/-1089/-1080/-375/-382/-399/,7ED04B
1788,Field CA1 pyramidal layer (left),CA1sp,-407,-997/-8/-567/-688/-695/-1089/-1080/-375/-382/-407/,66A83D
1789,Field CA1 stratum radiatum (left),CA1sr,-415,-997/-8/-567/-688/-695/-1089/-1080/-375/-382/-415/,7ED04B
1790,Field CA2 (left),CA2,-423,-997/-8/-567/-688/-695/-1089/-1080/-375/-423/,7ED04B
1791,Field CA2 stratum lacunosum-moleculare (left),CA2slm,-431,-997/-8/-567/-688/-695/-1089/-1080/-375/-423/-431/,7ED04B
1792,Field CA2 stratum oriens (left),CA2so,-438,-997/-8/-567/-688/-695/-1089/-1080/-375/-423/-438/,7ED04B
1793,Field CA2 pyramidal layer (left),CA2sp,-446,-997/-8/-567/-688/-695/-1089/-1080/-375/-423/-446/,66A83D
1794,Field CA2 stratum radiatum (left),CA2sr,-454,-997/-8/-567/-688/-695/-1089/-1080/-375/-423/-454/,7ED04B
1795,Field CA3 (left),CA3,-463,-997/-8/-567/-688/-695/-1089/-1080/-375/-463/,7ED04B
1796,Field CA3 stratum lacunosum-moleculare (left),CA3slm,-471,-997/-8/-567/-688/-695/-1089/-1080/-375/-463/-471/,7ED04B
1797,Field CA3 stratum lucidum (left),CA3slu,-479,-997/-8/-567/-688/-695/-1089/-1080/-375/-463/-479/,7ED04B
1798,Field CA3 stratum oriens (left),CA3so,-486,-997/-8/-567/-688/-695/-1089/-1080/-375/-463/-486/,7ED04B
1799,Field CA3 pyramidal layer (left),CA3sp,-495,-997/-8/-567/-688/-695/-1089/-1080/-375/-463/-495/,66A83D
1800,Field CA3 stratum radiatum (left),CA3sr,-504,-997/-8/-567/-688/-695/-1089/-1080/-375/-463/-504/,7ED04B
1801,Dentate gyrus (left),DG,-726,-997/-8/-567/-688/-695/-1089/-1080/-726/,7ED04B
1802,Dentate gyrus molecular layer (left),DG-mo,-10703,-997/-8/-567/-688/-695/-1089/-1080/-726/-10703/,7ED04B
1803,Dentate gyrus polymorph layer (left),DG-po,-10704,-997/-8/-567/-688/-695/-1089/-1080/-726/-10704/,7ED04B
1804,Dentate gyrus granule cell layer (left),DG-sg,-632,-997/-8/-567/-688/-695/-1089/-1080/-726/-632/,66A83D
1805,Dentate gyrus subgranular zone (left),DG-sgz,-10702,-997/-8/-567/-688/-695/-1089/-1080/-726/-10702/,7ED04B
1806,Dentate gyrus crest (left),DGcr,-734,-997/-8/-567/-688/-695/-1089/-1080/-726/-734/,7ED04B
1807,Dentate gyrus crest molecular layer (left),DGcr-mo,-742,-997/-8/-567/-688/-695/-1089/-1080/-726/-734/-742/,7ED04B
1808,Dentate gyrus crest polymorph layer (left),DGcr-po,-751,-997/-8/-567/-688/-695/-1089/-1080/-726/-734/-751/,7ED04B
1809,Dentate gyrus crest granule cell layer (left),DGcr-sg,-758,-997/-8/-567/-688/-695/-1089/-1080/-726/-734/-758/,7ED04B
1810,Dentate gyrus lateral blade (left),DGlb,-766,-997/-8/-567/-688/-695/-1089/-1080/-726/-766/,7ED04B
1811,Dentate gyrus lateral blade molecular layer (left),DGlb-mo,-775,-997/-8/-567/-688/-695/-1089/-1080/-726/-766/-775/,7ED04B
1812,Dentate gyrus lateral blade polymorph layer (left),DGlb-po,-782,-997/-8/-567/-688/-695/-1089/-1080/-726/-766/-782/,7ED04B
1813,Dentate gyrus lateral blade granule cell layer (left),DGlb-sg,-790,-997/-8/-567/-688/-695/-1089/-1080/-726/-766/-790/,7ED04B
1814,Dentate gyrus medial blade (left),DGmb,-799,-997/-8/-567/-688/-695/-1089/-1080/-726/-799/,7ED04B
1815,Dentate gyrus medial blade molecular layer (left),DGmb-mo,-807,-997/-8/-567/-688/-695/-1089/-1080/-726/-799/-807/,7ED04B
1816,Dentate gyrus medial blade polymorph layer (left),DGmb-po,-815,-997/-8/-567/-688/-695/-1089/-1080/-726/-799/-815/,7ED04B
1817,Dentate gyrus medial blade granule cell layer (left),DGmb-sg,-823,-997/-8/-567/-688/-695/-1089/-1080/-726/-799/-823/,7ED04B
1818,Fasciola cinerea (left),FC,-982,-997/-8/-567/-688/-695/-1089/-1080/-982/,7ED04B
1819,Induseum griseum (left),IG,-19,-997/-8/-567/-688/-695/-1089/-1080/-19/,7ED04B
1820,Retrohippocampal region (left),RHP,-822,-997/-8/-567/-688/-695/-1089/-822/,32B825
1821,Entorhinal area (left),ENT,-909,-997/-8/-567/-688/-695/-1089/-822/-909/,32B825
1822,Entorhinal area lateral part (left),ENTl,-918,-997/-8/-567/-688/-695/-1089/-822/-909/-918/,32B825
1823,Entorhinal area lateral part layer 1 (left),ENTl1,-1121,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-1121/,32B825
1824,Entorhinal area lateral part layer 2 (left),ENTl2,-20,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-20/,32B825
1825,Entorhinal area lateral part layer 2/3 (left),ENTl2/3,-999,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-999/,32B825
1826,Entorhinal area lateral part layer 2a (left),ENTl2a,-715,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-715/,32B825
1827,Entorhinal area lateral part layer 2b (left),ENTl2b,-764,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-764/,32B825
1828,Entorhinal area lateral part layer 3 (left),ENTl3,-52,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-52/,32B825
1829,Entorhinal area lateral part layer 4 (left),ENTl4,-92,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-92/,32B825
1830,Entorhinal area lateral part layer 4/5 (left),ENTl4/5,-312,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-312/,32B825
1831,Entorhinal area lateral part layer 5 (left),ENTl5,-139,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-139/,32B825
1832,Entorhinal area lateral part layer 5/6 (left),ENTl5/6,-387,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-387/,32B825
1833,Entorhinal area lateral part layer 6a (left),ENTl6a,-28,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-28/,32B825
1834,Entorhinal area lateral part layer 6b (left),ENTl6b,-60,-997/-8/-567/-688/-695/-1089/-822/-909/-918/-60/,32B825
1835,Entorhinal area medial part dorsal zone (left),ENTm,-926,-997/-8/-567/-688/-695/-1089/-822/-909/-926/,32B825
1836,Entorhinal area medial part dorsal zone layer 1 (left),ENTm1,-526,-997/-8/-567/-688/-695/-1089/-822/-909/-926/-526/,32B825
1837,Entorhinal area medial part dorsal zone layer 2 (left),ENTm2,-543,-997/-8/-567/-688/-695/-1089/-822/-909/-926/-543/,32B825
1838,Entorhinal area medial part dorsal zone layer 2a (left),ENTm2a,-468,-997/-8/-567/-688/-695/-1089/-822/-909/-926/-468/,32B825
1839,Entorhinal area medial part dorsal zone layer 2b (left),ENTm2b,-508,-997/-8/-567/-688/-695/-1089/-822/-909/-926/-508/,32B825
1840,Entorhinal area medial part dorsal zone layer 3 (left),ENTm3,-664,-997/-8/-567/-688/-695/-1089/-822/-909/-926/-664/,32B825
1841,Entorhinal area medial part dorsal zone layer 4 (left),ENTm4,-712,-997/-8/-567/-688/-695/-1089/-822/-909/-926/-712/,32B825
1842,Entorhinal area medial part dorsal zone layer 5 (left),ENTm5,-727,-997/-8/-567/-688/-695/-1089/-822/-909/-926/-727/,32B825
1843,Entorhinal area medial part dorsal zone layer 5/6 (left),ENTm5/6,-550,-997/-8/-567/-688/-695/-1089/-822/-909/-926/-550/,32B825
1844,Entorhinal area medial part dorsal zone layer 6 (left),ENTm6,-743,-997/-8/-567/-688/-695/-1089/-822/-909/-926/-743/,32B825
1845,Entorhinal area medial part ventral zone (left),ENTmv,-934,-997/-8/-567/-688/-695/-1089/-822/-909/-934/,32B825
1846,Entorhinal area medial part ventral zone layer 1 (left),ENTmv1,-259,-997/-8/-567/-688/-695/-1089/-822/-909/-934/-259/,32B825
1847,Entorhinal area medial part ventral zone layer 2 (left),ENTmv2,-324,-997/-8/-567/-688/-695/-1089/-822/-909/-934/-324/,32B825
1848,Entorhinal area medial part ventral zone layer 3 (left),ENTmv3,-371,-997/-8/-567/-688/-695/-1089/-822/-909/-934/-371/,32B825
1849,Entorhinal area medial part ventral zone layer 4 (left),ENTmv4,-419,-997/-8/-567/-688/-695/-1089/-822/-909/-934/-419/,32B825
1850,Entorhinal area medial part ventral zone layer 5/6 (left),ENTmv5/6,-1133,-997/-8/-567/-688/-695/-1089/-822/-909/-934/-1133/,32B825
1851,Parasubiculum (left),PAR,-843,-997/-8/-567/-688/-695/-1089/-822/-843/,72D569
1852,Parasubiculum layer 1 (left),PAR1,-10693,-997/-8/-567/-688/-695/-1089/-822/-843/-10693/,72D569
1853,Parasubiculum layer 2 (left),PAR2,-10694,-997/-8/-567/-688/-695/-1089/-822/-843/-10694/,72D569
1854,Parasubiculum layer 3 (left),PAR3,-10695,-997/-8/-567/-688/-695/-1089/-822/-843/-10695/,72D569
1855,Postsubiculum (left),POST,-1037,-997/-8/-567/-688/-695/-1089/-822/-1037/,48C83C
1856,Postsubiculum layer 1 (left),POST1,-10696,-997/-8/-567/-688/-695/-1089/-822/-1037/-10696/,48C83C
1857,Postsubiculum layer 2 (left),POST2,-10697,-997/-8/-567/-688/-695/-1089/-822/-1037/-10697/,48C83C
1858,Postsubiculum layer 3 (left),POST3,-10698,-997/-8/-567/-688/-695/-1089/-822/-1037/-10698/,48C83C
1859,Presubiculum (left),PRE,-1084,-997/-8/-567/-688/-695/-1089/-822/-1084/,59B947
1860,Presubiculum layer 1 (left),PRE1,-10699,-997/-8/-567/-688/-695/-1089/-822/-1084/-10699/,59B947
1861,Presubiculum layer 2 (left),PRE2,-10700,-997/-8/-567/-688/-695/-1089/-822/-1084/-10700/,59B947
1862,Presubiculum layer 3 (left),PRE3,-10701,-997/-8/-567/-688/-695/-1089/-822/-1084/-10701/,59B947
1863,Subiculum (left),SUB,-502,-997/-8/-567/-688/-695/-1089/-822/-502/,4FC244
1864,Subiculum dorsal part (left),SUBd,-509,-997/-8/-567/-688/-695/-1089/-822/-502/-509/,4FC244
1865,Subiculum dorsal part molecular layer (left),SUBd-m,-829,-997/-8/-567/-688/-695/-1089/-822/-502/-509/-829/,4FC244
1866,Subiculum dorsal part pyramidal layer (left),SUBd-sp,-845,-997/-8/-567/-688/-695/-1089/-822/-502/-509/-845/,4BB547
1867,Subiculum dorsal part stratum radiatum (left),SUBd-sr,-837,-997/-8/-567/-688/-695/-1089/-822/-502/-509/-837/,4FC244
1868,Subiculum ventral part (left),SUBv,-518,-997/-8/-567/-688/-695/-1089/-822/-502/-518/,4FC244
1869,Subiculum ventral part molecular layer (left),SUBv-m,-853,-997/-8/-567/-688/-695/-1089/-822/-502/-518/-853/,4FC244
1870,Subiculum ventral part pyramidal layer (left),SUBv-sp,-870,-997/-8/-567/-688/-695/-1089/-822/-502/-518/-870/,4BB547
1871,Subiculum ventral part stratum radiatum (left),SUBv-sr,-861,-997/-8/-567/-688/-695/-1089/-822/-502/-518/-861/,4FC244
1872,Prosubiculum (left),ProS,-484682470,-997/-8/-567/-688/-695/-1089/-822/-484682470/,58BA48
1873,Prosubiculum dorsal part (left),ProSd,-484682475,-997/-8/-567/-688/-695/-1089/-822/-484682470/-484682475/,58BA48
1874,Prosubiculum dorsal part molecular layer (left),ProSd-m,-484682479,-997/-8/-567/-688/-695/-1089/-822/-484682470/-484682475/-484682479/,58BA48
1875,Prosubiculum dorsal part pyramidal layer (left),ProSd-sp,-484682483,-997/-8/-567/-688/-695/-1089/-822/-484682470/-484682475/-484682483/,56B84B
1876,Prosubiculum dorsal part stratum radiatum (left),ProSd-sr,-484682487,-997/-8/-567/-688/-695/-1089/-822/-484682470/-484682475/-484682487/,58BA48
1877,Prosubiculum ventral part (left),ProSv,-484682492,-997/-8/-567/-688/-695/-1089/-822/-484682470/-484682492/,58BA48
1878,Prosubiculum ventral part molecular layer (left),ProSv-m,-484682496,-997/-8/-567/-688/-695/-1089/-822/-484682470/-484682492/-484682496/,58BA48
1879,Prosubiculum ventral part pyramidal layer (left),ProSv-sp,-484682500,-997/-8/-567/-688/-695/-1089/-822/-484682470/-484682492/-484682500/,56B84B
1880,Prosubiculum ventral part stratum radiatum (left),Prosv-sr,-484682504,-997/-8/-567/-688/-695/-1089/-822/-484682470/-484682492/-484682504/,58BA48
1881,Hippocampo-amygdalar transition area (left),HATA,-589508447,-997/-8/-567/-688/-695/-1089/-822/-589508447/,33B932
1882,Area prostriata (left),APr,-484682508,-997/-8/-567/-688/-695/-1089/-822/-484682508/,33B932
1883,Cortical subplate (left),CTXsp,-703,-997/-8/-567/-688/-703/,8ADA87
1884,Layer 6b isocortex (left),6b,-16,-997/-8/-567/-688/-703/-16/,8ADA87
1885,Claustrum (left),CLA,-583,-997/-8/-567/-688/-703/-583/,8ADA87
1886,Endopiriform nucleus (left),EP,-942,-997/-8/-567/-688/-703/-942/,A0EE9D
1887,Endopiriform nucleus dorsal part (left),EPd,-952,-997/-8/-567/-688/-703/-942/-952/,A0EE9D
1888,Endopiriform nucleus ventral part (left),EPv,-966,-997/-8/-567/-688/-703/-942/-966/,A0EE9D
1889,Lateral amygdalar nucleus (left),LA,-131,-997/-8/-567/-688/-703/-131/,90EB8D
1890,Basolateral amygdalar nucleus (left),BLA,-295,-997/-8/-567/-688/-703/-295/,9DE79C
1891,Basolateral amygdalar nucleus anterior part (left),BLAa,-303,-997/-8/-567/-688/-703/-295/-303/,9DE79C
1892,Basolateral amygdalar nucleus posterior part (left),BLAp,-311,-997/-8/-567/-688/-703/-295/-311/,9DE79C
1893,Basolateral amygdalar nucleus ventral part (left),BLAv,-451,-997/-8/-567/-688/-703/-295/-451/,9DE79C
1894,Basomedial amygdalar nucleus (left),BMA,-319,-997/-8/-567/-688/-703/-319/,84EA81
1895,Basomedial amygdalar nucleus anterior part (left),BMAa,-327,-997/-8/-567/-688/-703/-319/-327/,84EA81
1896,Basomedial amygdalar nucleus posterior part (left),BMAp,-334,-997/-8/-567/-688/-703/-319/-334/,84EA81
1897,Posterior amygdalar nucleus (left),PA,-780,-997/-8/-567/-688/-703/-780/,97EC93
1898,Cerebral nuclei (left),CNU,-623,-997/-8/-567/-623/,98D6F9
1899,Striatum (left),STR,-477,-997/-8/-567/-623/-477/,98D6F9
1900,Striatum dorsal region (left),STRd,-485,-997/-8/-567/-623/-477/-485/,98D6F9
1901,Caudoputamen (left),CP,-672,-997/-8/-567/-623/-477/-485/-672/,98D6F9
1902,Striatum ventral region (left),STRv,-493,-997/-8/-567/-623/-477/-493/,80CDF8
1903,Nucleus accumbens (left),ACB,-56,-997/-8/-567/-623/-477/-493/-56/,80CDF8
1904,Fundus of striatum (left),FS,-998,-997/-8/-567/-623/-477/-493/-998/,80CDF8
